position,doc_sents,sent_id,group,set,doc_id,num_words,R1.R,R1.P,R2.R,R2.P,nouns,prpns,target,nf,lexrank,tfisf,btfisf,scores
3,17,164,D0919,B,AFP_ENG_20050211.0098,19,0.05338,0.2941,0.002907,0.01562,4,1,0,(),1.00434,-0.590499,-0.552032,1.01546
4,17,165,D0919,B,AFP_ENG_20050211.0098,15,0.05116,0.3167,0.01606,0.1071,3,1,0,(),0.568566,-0.547742,-0.738665,0.990049
5,17,166,D0919,B,AFP_ENG_20050211.0098,33,0.1417,0.4274,0.01387,0.04167,7,3,0,(),0.688504,0.472022,0.546048,0.946417
6,17,167,D0919,B,AFP_ENG_20050211.0098,33,0.09705,0.2812,0.01114,0.03226,5,4,0,(),0.839344,0.306658,0.120583,0.941079
7,17,168,D0919,B,AFP_ENG_20050211.0098,9,0.02412,0.25,0,0,2,2,0,(),0.050168,-0.987193,-1.16889,0.963679
8,17,169,D0919,B,AFP_ENG_20050211.0098,45,0.1406,0.3011,0.008009,0.01744,6,3,0,(),0.923663,0.974557,0.523058,0.89026
9,17,170,D0919,B,AFP_ENG_20050211.0098,20,0.04373,0.2105,0,0,2,1,0,(),0.522545,-0.932562,-0.632437,0.963798
11,17,172,D0919,B,AFP_ENG_20050211.0098,25,0.07957,0.3409,0.01884,0.08333,2,7,0,(),1.90588,0.422676,0.774874,1.0953
12,17,173,D0919,B,AFP_ENG_20050211.0098,32,0.09289,0.2917,0.007829,0.02586,6,1,0,(),0.856422,0.613253,0.655421,0.954225
13,17,174,D0919,B,AFP_ENG_20050211.0098,31,0.1363,0.4113,0.02155,0.06667,5,5,0,(),0.786556,0.452457,0.120597,0.933803
14,17,175,D0919,B,AFP_ENG_20050211.0098,29,0.1271,0.4286,0.01946,0.06481,6,4,0,(),1.75544,0.0318485,0.471177,1.04776
15,17,176,D0919,B,AFP_ENG_20050211.0098,40,0.09569,0.2432,0.005407,0.01389,3,4,0,(),1.01747,1.44438,1.64909,0.948888
16,17,177,D0919,B,AFP_ENG_20050211.0098,36,0.1522,0.4318,0.02953,0.08594,10,3,0,(),1.19642,0.9157,1.46959,0.98803
0,20,178,D0919,B,AFP_ENG_20050211.0143,31,0.1091,0.3306,0.0273,0.08333,6,9,0,(),2.11378,1.19765,3.85557,1.28929
1,20,179,D0919,B,AFP_ENG_20050211.0143,28,0.1304,0.4375,0.02362,0.08333,6,2,0,(),1.23564,0.381276,1.90439,1.13019
2,20,180,D0919,B,AFP_ENG_20050211.0143,38,0.08881,0.2357,0.01074,0.02941,5,1,0,(),0.479107,1.3069,1.19869,0.95816
3,20,181,D0919,B,AFP_ENG_20050211.0143,35,0.1115,0.3182,0.007907,0.02344,7,4,0,(),0.954645,0.651208,1.07393,0.978433
4,20,182,D0919,B,AFP_ENG_20050211.0143,32,0.09574,0.3,0.007829,0.02586,9,3,0,(),1.31649,1.58195,1.28282,1.01637
5,20,183,D0919,B,AFP_ENG_20050211.0143,34,0.09891,0.3083,0.0025,0.008621,7,7,0,(),1.17033,0.895585,0.836145,0.986986
7,20,185,D0919,B,AFP_ENG_20050211.0143,28,0.0508,0.1827,0,0,4,2,0,(),0.16042,-0.422923,-0.402209,0.889178
8,20,186,D0919,B,AFP_ENG_20050211.0143,37,0.1459,0.4044,0.01788,0.05303,6,3,0,(),1.68226,0.845449,1.39672,1.03142
9,20,187,D0919,B,AFP_ENG_20050211.0143,41,0.133,0.3289,0.01387,0.03378,8,8,0,(),1.33565,1.3611,1.32253,0.973366
10,20,188,D0919,B,AFP_ENG_20050211.0143,42,0.151,0.3654,0.01619,0.03947,10,3,0,(),1.52997,1.22169,1.3578,0.983772
11,20,189,D0919,B,AFP_ENG_20050211.0143,29,0.1133,0.3981,0.02397,0.08654,2,7,0,(),2.27811,0.146275,0.81891,1.1138
12,20,190,D0919,B,AFP_ENG_20050211.0143,16,0.07613,0.4833,0.01584,0.1071,2,3,0,(),1.42026,-0.721367,-0.209125,1.05727
13,20,191,D0919,B,AFP_ENG_20050211.0143,27,0.1193,0.4327,0.02642,0.1,7,2,0,(),0.996892,-0.186534,0.464023,1.00049
14,20,192,D0919,B,AFP_ENG_20050211.0143,28,0.1084,0.4271,0.02329,0.09783,3,4,0,(),2.07168,-0.375834,-0.066611,1.04741
15,20,193,D0919,B,AFP_ENG_20050211.0143,27,0.07601,0.3021,0.0075,0.03261,5,6,0,(),0.610007,0.680219,-0.192472,0.924496
16,20,194,D0919,B,AFP_ENG_20050211.0143,19,0.06125,0.3194,0.005556,0.02941,4,0,0,(),0.781411,-0.197655,-0.180503,0.990056
17,20,195,D0919,B,AFP_ENG_20050211.0143,13,0.05111,0.3654,0.01377,0.1042,2,0,0,(),0.753885,-1.08704,-0.931365,0.999742
19,20,196,D0919,B,AFP_ENG_20050211.0143,28,0.1186,0.4074,0.02223,0.07692,3,6,0,(),1.64625,0.0694478,0.327459,1.03202
0,18,197,D0919,B,APW_ENG_20050211.0187,32,0.1798,0.5312,0.06588,0.2016,6,7,1,(),1.91743,0.95408,3.42766,1.24104
1,18,198,D0919,B,APW_ENG_20050211.0187,29,0.08752,0.2845,0.01818,0.0625,9,6,0,(),0.35186,0.79833,0.205739,0.968812
2,18,199,D0919,B,APW_ENG_20050211.0187,41,0.1297,0.3141,0.02147,0.05263,7,7,0,(),2.03301,1.40069,2.04543,1.11675
3,18,200,D0919,B,APW_ENG_20050211.0187,34,0.1108,0.3182,0.01334,0.03906,8,3,0,(),0.75033,0.152114,-0.131416,0.9284
4,18,201,D0919,B,APW_ENG_20050211.0187,19,0.04009,0.2206,0,0,3,1,0,(),0.672685,-1.14024,-1.09176,0.959585
5,18,202,D0919,B,APW_ENG_20050211.0187,36,0.156,0.4097,0.04328,0.1143,9,5,0,(),0.871559,0.967201,0.933405,0.952224
6,18,203,D0919,B,APW_ENG_20050211.0187,10,0.04474,0.425,0,0,3,0,0,(),0.152913,-1.1132,-0.994717,0.961582
7,18,204,D0919,B,APW_ENG_20050211.0187,23,0.05528,0.2386,0.008236,0.03571,4,3,0,(),0.322122,-0.275233,-0.192161,0.945678
8,18,205,D0919,B,APW_ENG_20050211.0187,8,0.03169,0.375,0,0,2,0,0,(),0.120574,-1.68848,-1.47019,0.958055
9,18,206,D0919,B,APW_ENG_20050211.0187,27,0.06355,0.25,0.002907,0.01087,1,0,0,(),0.524244,-0.345838,-0.455652,0.926217
10,18,207,D0919,B,APW_ENG_20050211.0187,25,0.06856,0.26,0,0,7,1,0,(),0.289641,0.187093,0.0303162,0.928959
12,18,209,D0919,B,APW_ENG_20050211.0187,22,0.04709,0.2143,0.01816,0.0875,4,4,0,(),0.459559,-0.105516,-0.314666,0.932326
13,18,210,D0919,B,APW_ENG_20050211.0187,44,0.1407,0.3397,0.01306,0.03289,10,1,0,(),0.421921,0.805066,0.548406,0.859533
14,18,211,D0919,B,APW_ENG_20050211.0187,21,0.07125,0.3214,0.002551,0.0125,4,4,0,(),0.303811,-0.184055,-0.450616,0.93222
15,18,212,D0919,B,APW_ENG_20050211.0187,8,0.04281,0.5,0.01703,0.2143,1,4,1,(),0.399566,-1.07107,-1.1069,0.992668
16,18,213,D0919,B,APW_ENG_20050211.0187,38,0.1003,0.2794,0.005102,0.01515,4,4,0,(),0.513405,0.232673,0.108968,0.880658
17,18,214,D0919,B,APW_ENG_20050211.0187,26,0.1116,0.4375,0.02188,0.08696,2,10,0,(),1.85654,0.0105035,0.594473,1.07755
0,18,215,D0919,B,AFP_ENG_20050211.0215,38,0.1292,0.3311,0.02662,0.06944,5,6,0,(),1.8552,1.34101,4.10741,1.21967
1,18,216,D0919,B,AFP_ENG_20050211.0215,29,0.1062,0.3571,0.01606,0.05556,4,7,0,(),1.81809,0.433321,1.23262,1.14916
2,18,217,D0919,B,AFP_ENG_20050211.0215,34,0.1133,0.3468,0.01548,0.05,5,8,0,(),1.78512,1.32804,1.819,1.12417
3,18,218,D0919,B,AFP_ENG_20050211.0215,39,0.09262,0.2365,0.01579,0.04167,10,6,0,(),1.9638,1.77632,2.09545,1.06872
4,18,219,D0919,B,AFP_ENG_20050211.0215,27,0.06511,0.2717,0.007829,0.03409,4,5,0,(),1.89149,0.78838,1.28727,1.10649
5,18,220,D0919,B,AFP_ENG_20050211.0215,38,0.1045,0.2857,0.02563,0.07353,8,5,0,(),1.36386,1.63219,2.02072,1.01685
6,18,221,D0919,B,AFP_ENG_20050211.0215,37,0.1056,0.2941,0.01288,0.03788,8,6,0,(),0.592099,1.02851,0.836762,0.919794
7,18,222,D0919,B,AFP_ENG_20050211.0215,34,0.09719,0.2984,0.0025,0.008333,5,2,0,(),0.38439,0.276363,-0.0970519,0.891424
8,18,223,D0919,B,AFP_ENG_20050211.0215,28,0.06861,0.2321,0.005,0.01852,7,0,0,(),0.475156,0.0545975,0.369162,0.946098
9,18,224,D0919,B,AFP_ENG_20050211.0215,49,0.1189,0.2446,0.01364,0.02778,10,7,0,(),1.02749,1.76729,2.0904,0.930642
10,18,225,D0919,B,AFP_ENG_20050211.0215,29,0.06913,0.2321,0.007829,0.02778,5,2,0,(),1.28127,0.914283,1.31583,1.02992
11,18,226,D0919,B,AFP_ENG_20050211.0215,28,0.1003,0.3654,0.01655,0.06,7,4,0,(),1.36044,0.43258,0.259169,1.00776
12,18,227,D0919,B,AFP_ENG_20050211.0215,35,0.09242,0.2652,0,0,7,6,0,(),0.936036,1.80926,1.5629,0.964133
13,18,228,D0919,B,AFP_ENG_20050211.0215,22,0.06048,0.2738,0.002907,0.0125,6,1,0,(),0.568801,-0.662044,-0.406966,0.961607
14,18,229,D0919,B,AFP_ENG_20050211.0215,37,0.1121,0.3,0.01074,0.02941,6,2,0,(),0.352833,0.631474,0.151552,0.870168
15,18,230,D0919,B,AFP_ENG_20050211.0215,39,0.1108,0.2838,0.01311,0.03472,5,5,0,(),1.28813,0.543391,0.318791,0.940429
16,18,231,D0919,B,AFP_ENG_20050211.0215,38,0.1113,0.3,0,0,8,2,0,(),0.437096,1.44638,1.00896,0.888819
17,18,232,D0919,B,AFP_ENG_20050211.0215,47,0.1306,0.2663,0.008592,0.01667,7,2,0,(),0.629233,0.656768,0.450077,0.853759
0,14,233,D0919,B,AFP_ENG_20050211.0223,35,0.1038,0.2955,0.02453,0.07031,5,9,0,(),1.81136,1.36611,4.1515,1.2425
1,14,234,D0919,B,AFP_ENG_20050211.0223,17,0.05261,0.3125,0,0,5,0,0,(),0.185336,-0.698676,-0.784049,0.997349
2,14,235,D0919,B,AFP_ENG_20050211.0223,37,0.1459,0.4044,0.01788,0.05303,6,3,0,(),1.68226,0.845449,1.39672,1.08418
3,14,236,D0919,B,AFP_ENG_20050211.0223,41,0.146,0.3526,0.01619,0.03947,10,4,0,(),1.65763,1.39549,1.66314,1.01654
4,14,237,D0919,B,AFP_ENG_20050211.0223,29,0.1133,0.3981,0.02397,0.08654,2,7,0,(),2.27811,0.146275,0.81891,1.12082
5,14,238,D0919,B,AFP_ENG_20050211.0223,12,0.06028,0.4792,0.01584,0.1364,1,3,0,(),1.37383,-1.04909,-0.401038,1.07797
6,14,239,D0919,B,AFP_ENG_20050211.0223,30,0.1322,0.431,0.02933,0.09821,7,2,0,(),0.977112,-0.0379818,0.564258,0.988859
7,14,240,D0919,B,AFP_ENG_20050211.0223,22,0.1084,0.5125,0.02619,0.1316,3,4,0,(),2.13869,-0.500009,-0.139327,1.09124
8,14,241,D0919,B,AFP_ENG_20050211.0223,18,0.06125,0.3382,0.005556,0.03125,4,0,0,(),0.803754,-0.36702,-0.279682,1.00151
9,14,242,D0919,B,AFP_ENG_20050211.0223,12,0.04571,0.3542,0.008314,0.06818,2,0,0,(),0.592032,-1.22272,-1.16972,0.989215
10,14,243,D0919,B,AFP_ENG_20050211.0223,29,0.0905,0.3148,0.005685,0.01923,4,2,0,(),1.37712,-0.041653,-0.0719947,0.976091
11,14,244,D0919,B,AFP_ENG_20050211.0223,34,0.1276,0.375,0.01081,0.03226,8,0,0,(),0.58349,0.314837,-0.0964571,0.89747
12,14,245,D0919,B,AFP_ENG_20050211.0223,28,0.08417,0.3077,0.01283,0.05,5,6,0,(),2.24926,0.625398,1.35388,1.1244
13,14,246,D0919,B,AFP_ENG_20050211.0223,21,0.08277,0.3875,0.01364,0.06579,3,3,0,(),2.43332,-0.234563,0.510715,1.15684
0,14,0,D0920,B,AFP_ENG_20050112.0668,35,0.1179,0.3357,0.002525,0.007353,4,8,0,(),0.681361,0.687056,2.95856,1.08033
1,14,1,D0920,B,AFP_ENG_20050112.0668,47,0.1205,0.2727,0,0,7,6,0,(),0.709744,1.07191,0.964336,0.930947
2,14,2,D0920,B,AFP_ENG_20050112.0668,20,0.09524,0.475,0.01265,0.06579,5,1,0,(),0.352461,-0.688431,-0.385242,1.00957
3,14,3,D0920,B,AFP_ENG_20050112.0668,30,0.08534,0.2833,0.0101,0.03448,6,5,0,(),0.39316,0.346056,0.0441518,0.919321
4,14,4,D0920,B,AFP_ENG_20050112.0668,19,0.04758,0.2639,0.002525,0.01471,4,4,0,(),0.44973,0.035158,-0.400658,0.964435
5,14,5,D0920,B,AFP_ENG_20050112.0668,42,0.1103,0.2821,0.01263,0.03289,8,7,0,(),0.290551,1.96734,0.891351,0.860614
6,14,6,D0920,B,AFP_ENG_20050112.0668,12,0.04511,0.375,0,0,4,1,0,(),0.515823,-0.822526,-0.90291,0.978327
7,14,7,D0920,B,AFP_ENG_20050112.0668,23,0.1028,0.4457,0.01008,0.04545,5,2,0,(),0.447247,-0.593188,-0.938167,0.927248
8,14,8,D0920,B,AFP_ENG_20050112.0668,25,0.07261,0.29,0.01513,0.0625,6,1,0,(),0.272328,-0.366054,-0.80516,0.904228
10,14,10,D0920,B,AFP_ENG_20050112.0668,33,0.08276,0.2578,0,0,7,5,0,(),0.472293,0.554951,0.501502,0.916004
11,14,11,D0920,B,AFP_ENG_20050112.0668,35,0.1028,0.3106,0.002525,0.007812,6,9,0,(),0.50917,0.64261,0.49505,0.90717
12,14,12,D0920,B,AFP_ENG_20050112.0668,33,0.1379,0.4583,0.02796,0.09483,4,8,0,(),1.98883,0.614885,1.71706,1.09382
13,14,13,D0920,B,AFP_ENG_20050112.0668,18,0.06021,0.3529,0.005103,0.03125,2,3,0,(),0.1787,-0.650015,-0.805566,0.928663
0,23,14,D0920,B,AFP_ENG_20050118.0442,35,0.1179,0.3456,0.005051,0.01515,9,1,0,(),0.948254,1.11402,3.70864,1.13328
1,23,15,D0920,B,AFP_ENG_20050118.0442,29,0.08516,0.2931,0.005025,0.01786,8,2,0,(),1.04446,0.750758,1.16179,1.06608
2,23,16,D0920,B,AFP_ENG_20050118.0442,25,0.06518,0.2826,0,0,7,0,0,(),0.512912,0.0777842,-0.204374,0.99463
3,23,17,D0920,B,AFP_ENG_20050118.0442,34,0.1002,0.3333,0.01263,0.0431,5,5,0,(),1.08549,0.402884,0.935364,0.992951
4,23,18,D0920,B,AFP_ENG_20050118.0442,29,0.1003,0.3571,0.002577,0.009259,7,0,0,(),0.30964,-0.238551,-0.347479,0.91343
5,23,19,D0920,B,AFP_ENG_20050118.0442,26,0.05766,0.23,0,0,7,0,0,(),0.61455,0.22215,0.198195,0.964157
6,23,20,D0920,B,AFP_ENG_20050118.0442,10,0.0376,0.375,0.007576,0.08333,3,1,0,(),1.01209,-0.882356,-0.795925,1.05786
7,23,21,D0920,B,AFP_ENG_20050118.0442,31,0.07263,0.25,0.005051,0.01786,6,2,0,(),0.802406,0.665537,1.00164,0.976952
8,23,22,D0920,B,AFP_ENG_20050118.0442,42,0.1478,0.3782,0.03788,0.09868,6,9,0,(),1.87628,1.88643,2.64975,1.06424
9,23,23,D0920,B,AFP_ENG_20050118.0442,14,0.04008,0.3077,0.007576,0.0625,3,0,0,(),1.06432,-1.08757,-0.808419,1.04177
10,23,24,D0920,B,AFP_ENG_20050118.0442,14,0.02005,0.1429,0,0,2,0,0,(),0.559377,-1.1338,-0.958286,0.989482
11,23,25,D0920,B,AFP_ENG_20050118.0442,44,0.1078,0.2622,0.005051,0.0125,10,5,0,(),0.738804,1.67544,1.22407,0.898302
12,23,26,D0920,B,AFP_ENG_20050118.0442,30,0.08261,0.2845,0.007576,0.02679,5,11,0,(),1.02318,0.589345,0.606629,0.985042
13,23,27,D0920,B,AFP_ENG_20050118.0442,14,0.02753,0.2292,0.005051,0.04545,3,3,0,(),0.490768,-0.890082,-0.95389,0.980042
14,23,28,D0920,B,AFP_ENG_20050118.0442,31,0.06763,0.225,0.002525,0.008621,4,2,0,(),0.764451,0.138454,-0.188093,0.927656
15,23,29,D0920,B,AFP_ENG_20050118.0442,23,0.06513,0.325,0.01263,0.06579,3,7,0,(),1.36408,-0.202283,0.0317068,1.03475
16,23,30,D0920,B,AFP_ENG_20050118.0442,43,0.08026,0.2,0.0025,0.00641,6,2,0,(),0.389079,0.460886,-0.00276419,0.845258
17,23,31,D0920,B,AFP_ENG_20050118.0442,15,0.04768,0.3167,0,0,4,0,0,(),0.414961,-0.678287,-0.52742,0.976051
18,23,32,D0920,B,AFP_ENG_20050118.0442,25,0.05508,0.2391,0.002525,0.01136,6,1,0,(),1.084,-0.0357471,0.287536,1.00397
19,23,33,D0920,B,AFP_ENG_20050118.0442,15,0.02,0.1429,0,0,1,1,0,(),0.432744,-0.560547,-0.770824,0.963942
20,23,34,D0920,B,AFP_ENG_20050118.0442,11,0.04258,0.3864,0.005051,0.05,3,1,0,(),1.45416,-0.924649,-0.310771,1.09857
21,23,35,D0920,B,AFP_ENG_20050118.0442,39,0.06513,0.1757,0.005051,0.01389,5,4,0,(),0.515945,0.520223,0.066256,0.869676
22,23,36,D0920,B,AFP_ENG_20050118.0442,16,0.0326,0.2167,0,0,2,5,0,(),0.100515,-0.520578,-0.718117,0.93394
0,11,37,D0920,B,AFP_ENG_20050128.0160,32,0.1477,0.4917,0.05548,0.1897,8,5,1,(),1.56441,1.27056,3.98365,1.22903
1,11,38,D0920,B,AFP_ENG_20050128.0160,39,0.1529,0.4236,0.04062,0.1143,7,7,0,(),0.999868,0.638891,0.564043,0.987095
2,11,39,D0920,B,AFP_ENG_20050128.0160,29,0.08274,0.3173,0.007551,0.03,4,8,0,(),0.915812,0.303742,0.158319,1.01791
3,11,40,D0920,B,AFP_ENG_20050128.0160,46,0.1553,0.3605,0.02278,0.05357,10,0,0,(),0.452753,1.11103,0.562343,0.855562
4,11,41,D0920,B,AFP_ENG_20050128.0160,12,0.08263,0.6875,0.02018,0.1818,3,0,1,(),0.487485,-1.17667,-0.827461,1.00259
5,11,42,D0920,B,AFP_ENG_20050128.0160,24,0.06516,0.2708,0.007603,0.03261,3,10,0,(),0.533973,1.01408,0.294459,0.937805
6,11,43,D0920,B,AFP_ENG_20050128.0160,29,0.1078,0.3707,0.002525,0.008929,7,1,0,(),0.981908,0.212614,0.273617,0.974143
7,11,44,D0920,B,AFP_ENG_20050128.0160,45,0.1078,0.25,0.002525,0.005952,7,3,0,(),0.906031,0.47098,0.266704,0.887338
8,11,45,D0920,B,AFP_ENG_20050128.0160,23,0.08506,0.3696,0.005051,0.02273,4,2,0,(),0.813416,-0.230616,-0.104116,0.978868
9,11,46,D0920,B,AFP_ENG_20050128.0160,35,0.08266,0.2578,0,0,9,6,0,(),0.556458,0.689914,0.340441,0.904699
10,11,47,D0920,B,AFP_ENG_20050128.0160,36,0.1454,0.4028,0.02015,0.05714,6,7,0,(),1.23846,0.505974,0.955223,0.975403
2,26,50,D0920,B,NYT_ENG_20050130.0182,42,0.1253,0.3205,0.01513,0.03947,5,10,0,(),0.218853,1.27534,0.156028,0.869406
3,26,51,D0920,B,NYT_ENG_20050130.0182,31,0.05763,0.1917,0,0,6,7,0,(),0.222949,0.14799,-0.50414,0.874452
4,26,52,D0920,B,NYT_ENG_20050130.0182,37,0.1278,0.3643,0.005025,0.01471,10,6,0,(),0.72684,1.02381,1.01892,0.942091
5,26,53,D0920,B,NYT_ENG_20050130.0182,49,0.1127,0.2616,0.01015,0.02381,10,6,0,(),0.326743,1.50063,0.446092,0.813921
6,26,54,D0920,B,NYT_ENG_20050130.0182,50,0.08023,0.1739,0.005051,0.01111,15,9,0,(),0.270567,2.69786,1.14717,0.814036
7,26,55,D0920,B,NYT_ENG_20050130.0182,16,0.04756,0.3393,0.005025,0.03846,1,2,0,(),0.339635,-0.819371,-0.912482,0.948097
8,26,56,D0920,B,NYT_ENG_20050130.0182,19,0.07279,0.3816,0.002577,0.01389,4,2,0,(),0.244817,-0.506541,-0.887428,0.920561
9,26,57,D0920,B,NYT_ENG_20050130.0182,20,0.04261,0.2361,0.002525,0.01471,5,3,0,(),0.13448,-0.167556,-0.562089,0.930853
10,26,58,D0920,B,NYT_ENG_20050130.0182,41,0.1429,0.3851,0.005025,0.01389,8,3,0,(),0.358464,0.221016,-0.30247,0.8388
11,26,59,D0920,B,NYT_ENG_20050130.0182,22,0.06763,0.3214,0.005051,0.025,4,8,0,(),0.423485,-0.0268895,-0.0621864,0.945298
12,26,60,D0920,B,NYT_ENG_20050130.0182,24,0.07276,0.3152,0.002525,0.01136,7,1,0,(),0.442205,-0.195178,-0.527445,0.91888
13,26,61,D0920,B,NYT_ENG_20050130.0182,24,0.05516,0.275,0,0,4,3,0,(),0.152936,-0.0951793,-0.428093,0.913045
14,26,62,D0920,B,NYT_ENG_20050130.0182,31,0.03765,0.1442,0,0,3,10,0,(),0.194313,0.690584,-0.075289,0.870552
16,26,64,D0920,B,NYT_ENG_20050130.0182,25,0.04758,0.1979,0,0,5,4,0,(),0.308465,0.791256,0.255053,0.929501
17,26,65,D0920,B,NYT_ENG_20050130.0182,47,0.1104,0.2619,0,0,6,15,0,(),0.812668,2.2223,0.924971,0.854157
18,26,66,D0920,B,NYT_ENG_20050130.0182,32,0.09289,0.319,0.007628,0.02679,5,6,0,(),0.439897,0.226395,-0.458227,0.872936
19,26,67,D0920,B,NYT_ENG_20050130.0182,25,0.06266,0.2604,0,0,2,11,0,(),0.198436,0.501538,-0.14708,0.909825
20,26,68,D0920,B,NYT_ENG_20050130.0182,24,0.05008,0.25,0.005025,0.02632,1,8,0,(),0.293619,-0.0567699,-0.215263,0.911243
21,26,69,D0920,B,NYT_ENG_20050130.0182,16,0.03505,0.2333,0,0,1,5,0,(),0.318321,-0.75046,-0.757188,0.940708
22,26,70,D0920,B,NYT_ENG_20050130.0182,23,0.04511,0.1957,0,0,5,7,0,(),0.278406,0.741737,-0.156447,0.901598
23,26,71,D0920,B,NYT_ENG_20050130.0182,25,0.1178,0.5341,0.03822,0.1786,5,7,0,(),1.44702,0.337779,1.46744,1.0673
24,26,72,D0920,B,NYT_ENG_20050130.0182,22,0.09011,0.45,0.01003,0.05263,5,1,0,(),0.380386,-0.0719505,0.818913,0.964362
25,26,73,D0920,B,NYT_ENG_20050130.0182,14,0.08261,0.6875,0.02773,0.25,2,3,0,(),0.74013,-0.832203,-0.737134,0.983856
0,8,74,D0920,B,AFP_ENG_20050215.0551,31,0.148,0.5086,0.08623,0.3036,6,5,1,(),1.77191,1.06971,3.6308,1.24148
1,8,75,D0920,B,AFP_ENG_20050215.0551,37,0.1456,0.4265,0.01768,0.05303,7,0,0,(),0.484316,0.13001,-0.0554923,0.93518
2,8,76,D0920,B,AFP_ENG_20050215.0551,37,0.1429,0.3958,0.01765,0.05,8,8,0,(),1.0096,0.628028,0.80712,1.00508
3,8,77,D0920,B,AFP_ENG_20050215.0551,31,0.09536,0.3393,0.01271,0.0463,7,1,0,(),1.1265,0.20219,0.81274,1.00387
4,8,78,D0920,B,AFP_ENG_20050215.0551,23,0.1029,0.4457,0.01541,0.06818,4,1,0,(),0.698123,-0.179457,-0.261807,0.96705
5,8,79,D0920,B,AFP_ENG_20050215.0551,40,0.1254,0.3289,0,0,9,1,0,(),0.817167,0.606757,0.105482,0.893204
6,8,80,D0920,B,AFP_ENG_20050215.0551,25,0.05256,0.2283,0.0025,0.01136,4,0,0,(),0.612767,0.0704244,-0.549562,0.928366
7,8,81,D0920,B,AFP_ENG_20050215.0551,21,0.115,0.575,0.04013,0.2105,5,3,1,(),0.458744,-0.377023,-0.436696,0.947705
0,15,82,D0920,B,APW_ENG_20050215.0963,26,0.1301,0.5,0.06801,0.27,6,3,0,(),1.15972,0.238305,2.17021,1.15083
1,15,83,D0920,B,APW_ENG_20050215.0963,33,0.1481,0.4758,0.04074,0.1333,4,5,0,(),1.30624,0.389728,0.987722,1.06828
2,15,84,D0920,B,APW_ENG_20050215.0963,43,0.143,0.3476,0.002577,0.00625,10,1,0,(),0.86124,0.728713,0.176899,0.933851
3,15,85,D0920,B,APW_ENG_20050215.0963,25,0.05256,0.2283,0.0025,0.01136,4,0,0,(),0.612767,0.0704244,-0.549562,0.940579
4,15,86,D0920,B,APW_ENG_20050215.0963,20,0.07271,0.3625,0.0025,0.01316,2,4,0,(),0.839334,-0.564377,-0.757948,0.986136
5,15,87,D0920,B,APW_ENG_20050215.0963,16,0.03758,0.2679,0.005051,0.03846,2,4,0,(),0.517228,-1.0052,-1.17944,0.970078
6,15,88,D0920,B,APW_ENG_20050215.0963,28,0.06763,0.2596,0.005051,0.02,6,4,0,(),0.73401,0.439615,0.432189,0.95371
7,15,89,D0920,B,APW_ENG_20050215.0963,20,0.07266,0.4028,0.007551,0.04412,2,4,0,(),0.740994,-0.544961,-0.746578,0.975317
8,15,90,D0920,B,APW_ENG_20050215.0963,8,0.05263,0.6562,0.002577,0.03571,2,1,0,(),0.109768,-1.43626,-1.27122,0.975119
9,15,91,D0920,B,APW_ENG_20050215.0963,18,0.08021,0.4444,0.002577,0.01471,2,4,0,(),0.749931,-0.494999,-0.39038,0.979493
10,15,92,D0920,B,APW_ENG_20050215.0963,32,0.09291,0.2984,0.01021,0.03333,3,0,0,(),0.246307,-0.507318,-0.565281,0.878762
12,15,94,D0920,B,APW_ENG_20050215.0963,26,0.1027,0.41,0.007525,0.03125,5,4,0,(),0.922163,-0.0525894,0.212822,0.983321
13,15,95,D0920,B,APW_ENG_20050215.0963,17,0.07011,0.4118,0.01008,0.0625,2,2,0,(),0.680318,-1.19958,-1.1808,0.966614
14,15,96,D0920,B,APW_ENG_20050215.0963,25,0.1729,0.69,0.03536,0.1458,6,2,0,(),0.756137,-0.161374,0.429293,0.981017
0,6,97,D0920,B,AFP_ENG_20050319.0370,38,0.178,0.4931,0.02783,0.07857,8,6,0,(),1.60545,1.37618,4.1692,1.20252
1,6,98,D0920,B,AFP_ENG_20050319.0370,47,0.1304,0.2955,0.01005,0.02326,8,6,0,(),0.596475,1.19101,0.800018,0.912276
2,6,99,D0920,B,AFP_ENG_20050319.0370,27,0.1002,0.4,0.02273,0.09375,5,10,0,(),0.748895,1.2531,0.445366,1.00504
3,6,100,D0920,B,AFP_ENG_20050319.0370,34,0.148,0.4609,0.02804,0.08871,6,5,0,(),0.809112,0.898198,1.15888,0.961292
4,6,101,D0920,B,AFP_ENG_20050319.0370,35,0.09789,0.2868,0.005103,0.01515,8,0,0,(),0.401883,0.1744,-0.218571,0.879763
5,6,102,D0920,B,AFP_ENG_20050319.0370,21,0.05508,0.3056,0.002525,0.01471,3,1,0,(),1.20543,-0.941081,-0.773927,1.00272
0,30,103,D0920,B,APW_ENG_20050714.1097,34,0.1103,0.3333,0.01518,0.04688,7,5,0,(),0.882752,0.64012,2.87611,1.10295
1,30,104,D0920,B,APW_ENG_20050714.1097,24,0.07271,0.3295,0.01015,0.04762,2,9,0,(),1.23857,-0.135619,0.294771,1.09069
3,30,106,D0920,B,APW_ENG_20050714.1097,32,0.1329,0.4417,0.02786,0.09483,2,8,0,(),0.520889,0.128377,-0.0795892,0.921783
4,30,107,D0920,B,APW_ENG_20050714.1097,37,0.1254,0.3472,0.01271,0.03571,6,13,0,(),0.915353,0.951576,0.699787,0.948496
