position,doc_sents,sent_id,group,set,doc_id,num_words,R1.R,R1.P,R2.R,R2.P,nouns,prpns,target,nf,lexrank,tfisf,btfisf,scores
28,35,133,D0926,B,AFP_ENG_20050303.0143,47,0.1396,0.3354,0.02041,0.05,10,6,0,(),2.14632,1.04928,0.815533,0.983197
29,35,134,D0926,B,AFP_ENG_20050303.0143,9,0.04541,0.5,0.01016,0.125,1,0,0,(),1.10338,-1.72081,-1.27151,1.03405
30,35,135,D0926,B,AFP_ENG_20050303.0143,34,0.07603,0.2344,0,0,14,1,0,(),1.40741,1.10162,1.25908,1.00819
31,35,136,D0926,B,AFP_ENG_20050303.0143,28,0.06343,0.2315,0.002551,0.009615,7,5,0,(),1.09879,0.415188,0.165842,0.976991
32,35,137,D0926,B,AFP_ENG_20050303.0143,36,0.07328,0.2071,0,0,7,6,0,(),0.945012,1.44973,0.677076,0.927311
33,35,138,D0926,B,AFP_ENG_20050303.0143,31,0.09381,0.3083,0.01544,0.05172,3,6,0,(),1.1626,0.810978,1.00505,0.992586
34,35,139,D0926,B,AFP_ENG_20050303.0143,22,0.09356,0.4405,0.005077,0.025,2,1,0,(),1.54152,-1.04778,-0.749763,1.02567
0,39,140,D0926,B,LTW_ENG_20050303.0146,34,0.1316,0.4062,0.02554,0.08065,6,5,0,(),1.42095,1.20451,3.86761,1.19272
1,39,141,D0926,B,LTW_ENG_20050303.0146,22,0.07848,0.3523,0.02556,0.119,6,1,0,(),0.743493,0.562275,0.38597,1.04963
2,39,142,D0926,B,LTW_ENG_20050303.0146,22,0.0685,0.3375,0.007786,0.03947,6,0,0,(),1.56914,-0.255595,0.397658,1.12117
3,39,143,D0926,B,LTW_ENG_20050303.0146,35,0.07848,0.2583,0.007577,0.02586,4,1,0,(),1.52524,-0.186188,-0.292192,0.982785
5,39,145,D0926,B,LTW_ENG_20050303.0146,34,0.08593,0.2656,0,0,10,5,0,(),1.36856,1.5585,0.668181,0.987889
6,39,146,D0926,B,LTW_ENG_20050303.0146,8,0.03549,0.4375,0,0,2,0,0,(),0.371144,-1.42201,-1.42352,0.984453
7,39,147,D0926,B,LTW_ENG_20050303.0146,11,0.01516,0.1364,0,0,1,2,0,(),1.08673,-0.950554,-0.965313,1.05561
8,39,148,D0926,B,LTW_ENG_20050303.0146,17,0.05064,0.2941,0,0,6,1,0,(),0.538333,-0.234973,-0.277153,0.996239
9,39,149,D0926,B,LTW_ENG_20050303.0146,28,0.08593,0.3148,0,0,6,3,0,(),0.483701,0.354559,0.206147,0.931536
10,39,150,D0926,B,LTW_ENG_20050303.0146,25,0.07861,0.337,0.007786,0.03409,8,1,0,(),1.34021,0.0963805,0.367352,1.04411
11,39,151,D0926,B,LTW_ENG_20050303.0146,17,0.02271,0.1324,0,0,7,0,0,(),0.577921,-0.455419,-0.341088,0.998053
12,39,152,D0926,B,LTW_ENG_20050303.0146,34,0.07103,0.2121,0.005077,0.01562,13,1,0,(),1.0064,1.96809,1.65367,0.973559
13,39,153,D0926,B,LTW_ENG_20050303.0146,35,0.1139,0.3409,0.01023,0.03125,7,3,0,(),0.896622,0.723246,0.23177,0.9365
14,39,154,D0926,B,LTW_ENG_20050303.0146,25,0.04296,0.1848,0,0,5,2,0,(),0.226876,-0.526649,-0.899203,0.909239
15,39,155,D0926,B,LTW_ENG_20050303.0146,21,0.0785,0.3875,0,0,3,2,0,(),0.813642,-0.137784,0.294653,1.01314
16,39,156,D0926,B,LTW_ENG_20050303.0146,15,0.03546,0.2333,0,0,5,0,0,(),0.326293,-0.580217,-0.597333,0.959912
17,39,157,D0926,B,LTW_ENG_20050303.0146,9,0.03554,0.3889,0.01544,0.1875,2,0,0,(),0.834904,-1.21519,-0.719298,1.03831
18,39,158,D0926,B,LTW_ENG_20050303.0146,47,0.1089,0.2443,0.01015,0.02326,9,8,0,(),1.81961,1.33932,0.913516,0.965708
19,39,159,D0926,B,LTW_ENG_20050303.0146,31,0.1418,0.4667,0.007628,0.02586,4,3,0,(),0.972397,0.26034,0.0760644,0.957726
20,39,160,D0926,B,LTW_ENG_20050303.0146,34,0.1419,0.4667,0.02044,0.06897,7,3,0,(),1.68101,-0.360837,-0.307586,0.996337
21,39,161,D0926,B,LTW_ENG_20050303.0146,18,0.05562,0.3438,0.007679,0.05,6,1,0,(),1.20742,-0.0620164,-0.0225305,1.04661
22,39,162,D0926,B,LTW_ENG_20050303.0146,13,0.05572,0.4231,0.005102,0.04167,3,0,0,(),0.266053,-0.895615,-0.953437,0.951763
23,39,163,D0926,B,LTW_ENG_20050303.0146,31,0.0532,0.1875,0,0,9,4,0,(),1.28975,0.500555,0.310557,0.989688
24,39,164,D0926,B,LTW_ENG_20050303.0146,25,0.08869,0.3646,0.01029,0.04348,6,0,0,(),1.13047,-0.0918746,0.825041,1.02037
25,39,165,D0926,B,LTW_ENG_20050303.0146,37,0.09363,0.2643,0.005181,0.01471,8,4,0,(),1.24753,1.38642,0.995324,0.966626
26,39,166,D0926,B,LTW_ENG_20050303.0146,12,0.03286,0.2955,0,0,1,2,0,(),0.592629,-1.24986,-1.12637,0.996333
27,39,167,D0926,B,LTW_ENG_20050303.0146,28,0.1063,0.4038,0.02044,0.08,5,3,0,(),1.71489,-0.260484,0.118685,1.04067
28,39,168,D0926,B,LTW_ENG_20050303.0146,33,0.1217,0.3636,0.002551,0.007812,11,0,0,(),0.643245,0.680728,1.06307,0.936692
30,39,170,D0926,B,LTW_ENG_20050303.0146,14,0.05822,0.4107,0,0,5,0,0,(),0.474149,-0.877213,-0.798459,0.965475
31,39,171,D0926,B,LTW_ENG_20050303.0146,37,0.1494,0.4214,0.02541,0.07353,11,1,0,(),1.36168,0.84347,0.589704,0.967305
32,39,172,D0926,B,LTW_ENG_20050303.0146,27,0.1064,0.42,0.007681,0.03125,5,2,0,(),0.648034,0.189283,0.164363,0.949083
33,39,173,D0926,B,LTW_ENG_20050303.0146,18,0.09874,0.5417,0.02302,0.1324,4,1,0,(),1.44547,-0.452048,-0.22242,1.03844
34,39,174,D0926,B,LTW_ENG_20050303.0146,10,0.02521,0.2778,0.0075,0.09375,1,2,0,(),0.579476,-1.09464,-1.23181,0.992549
35,39,175,D0926,B,LTW_ENG_20050303.0146,14,0.02011,0.1538,0,0,1,0,0,(),0.289327,-1.55855,-1.50347,0.929765
37,39,177,D0926,B,LTW_ENG_20050303.0146,19,0.07083,0.4118,0.002551,0.01562,2,0,0,(),0.521382,-1.05922,-0.757229,0.942938
38,39,178,D0926,B,LTW_ENG_20050303.0146,9,0.01513,0.1875,0,0,0,5,0,(),0.0667101,-1.22764,-1.3097,0.955628
0,49,179,D0926,B,NYT_ENG_20050303.0175,34,0.1266,0.4032,0.02817,0.09167,5,3,0,(),1.3621,0.737216,3.04668,1.15437
1,49,180,D0926,B,NYT_ENG_20050303.0175,40,0.1369,0.3553,0.02575,0.06757,6,1,0,(),1.13634,0.60384,1.72265,1.04339
2,49,181,D0926,B,NYT_ENG_20050303.0175,41,0.1239,0.3311,0.005155,0.01389,7,5,0,(),0.760442,1.58145,0.676496,0.947991
3,49,182,D0926,B,NYT_ENG_20050303.0175,24,0.0582,0.2614,0,0,4,0,0,(),0.444467,-0.211963,-0.577622,0.925835
4,49,183,D0926,B,NYT_ENG_20050303.0175,22,0.0557,0.2619,0,0,7,1,0,(),0.696579,-0.134186,0.071961,0.999256
5,49,184,D0926,B,NYT_ENG_20050303.0175,22,0.03541,0.175,0,0,3,6,0,(),0.492692,-0.204365,-0.377772,0.966015
6,49,185,D0926,B,NYT_ENG_20050303.0175,27,0.09106,0.36,0,0,7,3,0,(),1.21386,-0.354229,-0.147444,0.994954
7,49,186,D0926,B,NYT_ENG_20050303.0175,13,0.03041,0.2727,0.007681,0.075,2,1,0,(),0.480117,-1.15478,-1.13633,0.992241
8,49,187,D0926,B,NYT_ENG_20050303.0175,24,0.05577,0.25,0.005077,0.02381,3,7,0,(),1.02445,-0.114894,-0.196166,1.0051
9,49,188,D0926,B,NYT_ENG_20050303.0175,26,0.03046,0.1364,0,0,2,1,0,(),0.656971,-0.719971,-0.596098,0.95313
10,49,189,D0926,B,NYT_ENG_20050303.0175,18,0.04049,0.2222,0,0,1,0,0,(),0.359505,-1.16297,-1.27182,0.948243
11,49,190,D0926,B,NYT_ENG_20050303.0175,22,0.0659,0.325,0.007628,0.03947,5,6,0,(),0.767852,-0.0534942,-0.440003,0.98187
12,49,191,D0926,B,NYT_ENG_20050303.0175,13,0.03039,0.2308,0.002577,0.02083,4,0,0,(),0.212817,-0.953889,-0.763634,0.965251
13,49,192,D0926,B,NYT_ENG_20050303.0175,13,0.03546,0.2917,0.002604,0.02273,2,1,0,(),0.170954,-1.07809,-1.22212,0.959168
14,49,193,D0926,B,NYT_ENG_20050303.0175,17,0.03541,0.2333,0,0,3,0,0,(),0.118993,-0.904413,-1.12042,0.920788
15,49,194,D0926,B,NYT_ENG_20050303.0175,9,0.04039,0.4444,0.007628,0.09375,5,0,0,(),0.565447,-1.15753,-1.10056,1.01833
16,49,195,D0926,B,NYT_ENG_20050303.0175,11,0.02028,0.1667,0,0,3,0,0,(),0.395252,-1.09461,-1.23179,0.969579
17,49,196,D0926,B,NYT_ENG_20050303.0175,40,0.1316,0.3333,0.01018,0.02632,11,1,0,(),1.17023,0.997202,0.34335,0.933269
18,49,197,D0926,B,NYT_ENG_20050303.0175,20,0.05312,0.2763,0.007628,0.04167,3,2,0,(),0.585456,-0.848963,-0.95554,0.961771
19,49,198,D0926,B,NYT_ENG_20050303.0175,9,0.02533,0.2778,0.005128,0.0625,1,0,0,(),0.277802,-1.37884,-1.20874,0.973884
21,49,200,D0926,B,NYT_ENG_20050303.0175,29,0.07085,0.2692,0.002551,0.01,5,5,0,(),0.87759,0.398338,-0.175414,0.951217
22,49,201,D0926,B,NYT_ENG_20050303.0175,18,0.0709,0.4375,0.01533,0.1,4,0,0,(),1.72818,-1.0328,-0.537762,1.06807
23,49,202,D0926,B,NYT_ENG_20050303.0175,19,0.06585,0.3824,0,0,2,2,0,(),0.417985,-0.612672,-0.570895,0.962104
24,49,203,D0926,B,NYT_ENG_20050303.0175,11,0.03281,0.325,0,0,1,0,0,(),0.183452,-1.52031,-1.27106,0.954153
25,49,204,D0926,B,NYT_ENG_20050303.0175,15,0.04559,0.3214,0,0,2,4,0,(),0.772508,-0.567953,-0.755315,1.00278
26,49,205,D0926,B,NYT_ENG_20050303.0175,18,0.06827,0.3971,0,0,3,4,0,(),1.32898,-0.170038,-0.169301,1.03476
27,49,206,D0926,B,NYT_ENG_20050303.0175,13,0.04809,0.3958,0,0,3,1,0,(),0.655384,-0.62307,-0.773541,0.986544
28,49,207,D0926,B,NYT_ENG_20050303.0175,12,0.03041,0.2727,0,0,6,0,0,(),1.27114,-0.68028,-0.676347,1.06686
29,49,208,D0926,B,NYT_ENG_20050303.0175,9,0.02273,0.25,0,0,1,1,0,(),0.212203,-1.64701,-1.55527,0.955594
30,49,209,D0926,B,NYT_ENG_20050303.0175,28,0.09626,0.3654,0.01294,0.05,5,2,0,(),1.48888,-0.463375,-0.145214,1.01563
31,49,210,D0926,B,NYT_ENG_20050303.0175,14,0.04559,0.3214,0,0,3,0,0,(),0.36516,-1.17232,-1.2773,0.960298
32,49,211,D0926,B,NYT_ENG_20050303.0175,14,0.01268,0.09615,0,0,3,0,0,(),0.426436,-1.4786,-1.45666,0.962862
33,49,212,D0926,B,NYT_ENG_20050303.0175,23,0.06075,0.2727,0,0,3,0,0,(),0.344429,-0.658763,-0.976567,0.916421
34,49,213,D0926,B,NYT_ENG_20050303.0175,22,0.03286,0.1548,0.002551,0.0125,1,3,0,(),1.19162,-0.584169,-0.602693,1.00289
35,49,214,D0926,B,NYT_ENG_20050303.0175,34,0.05564,0.1667,0,0,3,0,0,(),0.532893,-0.837067,-1.08098,0.86336
36,49,215,D0926,B,NYT_ENG_20050303.0175,11,0.03801,0.3409,0.007679,0.075,1,4,0,(),0.737499,-1.04081,-0.762447,1.0258
37,49,216,D0926,B,NYT_ENG_20050303.0175,14,0.03291,0.2708,0.002577,0.02273,3,0,0,(),1.61739,-1.22991,-1.14037,1.04942
38,49,217,D0926,B,NYT_ENG_20050303.0175,14,0.05319,0.4038,0.01278,0.1042,3,2,0,(),1.63211,-0.817397,-0.730735,1.06169
39,49,218,D0926,B,NYT_ENG_20050303.0175,11,0.04817,0.4318,0.01294,0.125,5,0,0,(),1.09108,-1.08582,-0.706753,1.03926
40,49,219,D0926,B,NYT_ENG_20050303.0175,8,0.02531,0.3125,0,0,2,1,0,(),0.146569,-1.44638,-1.3,0.973482
41,49,220,D0926,B,NYT_ENG_20050303.0175,14,0.05075,0.3846,0,0,1,1,0,(),0.788993,-1.21952,-0.917371,0.988018
42,49,221,D0926,B,NYT_ENG_20050303.0175,21,0.06593,0.325,0.005181,0.02632,5,2,0,(),0.681614,-0.209489,-0.263216,0.970932
43,49,222,D0926,B,NYT_ENG_20050303.0175,17,0.03284,0.2321,0,0,4,0,0,(),0.299803,-0.809962,-1.06511,0.937575
44,49,223,D0926,B,NYT_ENG_20050303.0175,27,0.08866,0.35,0.0025,0.01042,5,5,0,(),0.741851,0.383699,0.13024,0.951737
45,49,224,D0926,B,NYT_ENG_20050303.0175,8,0.04309,0.5312,0.007733,0.1071,1,0,1,(),0.105406,-1.67878,-1.43593,0.949682
46,49,225,D0926,B,NYT_ENG_20050303.0175,26,0.08861,0.3646,0.005155,0.02174,3,3,0,(),0.834456,-0.205005,-0.189524,0.958887
47,49,226,D0926,B,NYT_ENG_20050303.0175,29,0.05059,0.1852,0,0,7,1,0,(),0.353018,0.388114,-0.16719,0.899609
48,49,227,D0926,B,NYT_ENG_20050303.0175,9,0.02781,0.3056,0,0,1,3,0,(),0.0760017,-1.17104,-1.27655,0.956819
0,21,228,D0926,B,NYT_ENG_20050303.0193,34,0.07369,0.2339,0.01039,0.03333,7,2,0,(),1.51779,1.04598,3.58911,1.19109
1,21,229,D0926,B,NYT_ENG_20050303.0193,54,0.1444,0.3098,0.01276,0.02778,11,6,0,(),1.31998,2.24572,1.50439,0.951643
2,21,230,D0926,B,NYT_ENG_20050303.0193,27,0.06827,0.27,0.01778,0.07292,4,4,0,(),0.90854,-0.120899,0.0832053,1.01663
3,21,231,D0926,B,NYT_ENG_20050303.0193,21,0.08351,0.4342,0,0,7,0,0,(),0.643335,-0.115732,-0.0696796,0.991756
4,21,232,D0926,B,NYT_ENG_20050303.0193,55,0.1847,0.3578,0.01536,0.03,13,1,0,(),1.03817,1.64961,1.77574,0.884855
5,21,233,D0926,B,NYT_ENG_20050303.0193,36,0.157,0.4559,0.02567,0.07576,7,2,0,(),1.69182,0.528791,1.38171,1.05015
6,21,234,D0926,B,NYT_ENG_20050303.0193,30,0.05815,0.213,0,0,6,5,0,(),0.844272,1.59816,0.527188,0.95427
7,21,235,D0926,B,NYT_ENG_20050303.0193,13,0.05314,0.4038,0,0,3,1,0,(),1.08131,-0.737337,-0.67238,1.04981
8,21,236,D0926,B,NYT_ENG_20050303.0193,19,0.06843,0.3971,0,0,3,0,0,(),0.416872,-1.09508,-0.933407,0.941984
9,21,237,D0926,B,NYT_ENG_20050303.0193,21,0.07095,0.35,0.007733,0.03947,5,0,0,(),0.747888,-0.192385,-0.532808,0.973259
10,21,238,D0926,B,NYT_ENG_20050303.0193,35,0.1013,0.3125,0,0,9,1,0,(),0.526559,0.663349,-0.00151875,0.88181
11,21,239,D0926,B,NYT_ENG_20050303.0193,8,0.04809,0.5938,0.007681,0.1071,3,0,0,(),0.223333,-1.37641,-1.39681,0.965245
12,21,240,D0926,B,NYT_ENG_20050303.0193,20,0.09108,0.45,0.002577,0.01316,5,0,0,(),1.1242,-0.660623,-0.477263,1.0174
13,21,241,D0926,B,NYT_ENG_20050303.0193,20,0.07085,0.3684,0.01021,0.05556,7,1,0,(),1.57004,-0.724716,-0.614283,1.03402
14,21,242,D0926,B,NYT_ENG_20050303.0193,9,0.04804,0.5278,0.002551,0.03125,4,0,0,(),1.00918,-0.971392,-0.598463,1.06433
15,21,243,D0926,B,NYT_ENG_20050303.0193,23,0.08873,0.3977,0.007602,0.03571,5,0,0,(),0.792358,-0.523282,-0.562365,0.949317
16,21,244,D0926,B,NYT_ENG_20050303.0193,44,0.1265,0.2976,0.007655,0.01829,13,1,0,(),0.495397,1.80729,0.684449,0.842018
17,21,245,D0926,B,NYT_ENG_20050303.0193,26,0.09113,0.375,0.007655,0.03261,4,1,0,(),1.14135,-0.194592,0.216571,1.00303
18,21,246,D0926,B,NYT_ENG_20050303.0193,16,0.05554,0.3438,0,0,5,0,0,(),0.146743,-0.51471,-0.892211,0.918634
20,21,248,D0926,B,NYT_ENG_20050303.0193,21,0.04817,0.2639,0,0,1,8,0,(),0.603583,-0.0445733,-0.399983,0.956504
0,57,0,D0927,B,LTW_ENG_20050808.0002,19,0.06816,0.3529,0.0109,0.0625,4,4,0,(),2.01147,-0.439558,0.979359,1.24829
2,57,2,D0927,B,LTW_ENG_20050808.0002,13,0.09474,0.6731,0.04256,0.3333,1,2,0,(),0.564901,-1.42786,-0.874008,1.07508
3,57,3,D0927,B,LTW_ENG_20050808.0002,17,0.0953,0.5,0.0261,0.1406,4,1,0,(),1.43968,-0.972215,-0.605525,1.09137
4,57,4,D0927,B,LTW_ENG_20050808.0002,17,0.05373,0.2794,0.006311,0.03125,2,5,0,(),0.105187,-0.50516,-0.886619,0.939129
5,57,5,D0927,B,LTW_ENG_20050808.0002,24,0.07427,0.3068,0,0,3,1,0,(),0.503143,-0.826896,-1.07502,0.93171
6,57,6,D0927,B,LTW_ENG_20050808.0002,17,0.07875,0.4265,0.004927,0.03125,4,2,0,(),1.54198,-0.919501,-0.20144,1.11271
8,57,8,D0927,B,LTW_ENG_20050808.0002,37,0.1137,0.2917,0.002427,0.007143,8,5,0,(),1.0945,1.05998,0.806923,0.973233
9,57,9,D0927,B,LTW_ENG_20050808.0002,21,0.06069,0.275,0.007615,0.03947,2,5,0,(),0.511422,-0.280522,-0.755073,0.965111
10,57,10,D0927,B,LTW_ENG_20050808.0002,54,0.1315,0.24,0.004854,0.0102,13,9,0,(),1.35966,2.76406,2.02701,0.914593
11,57,11,D0927,B,LTW_ENG_20050808.0002,13,0.01956,0.1346,0,0,2,0,0,(),0.232851,-0.784698,-0.887459,0.969444
13,57,13,D0927,B,LTW_ENG_20050808.0002,11,0.0373,0.3182,0,0,3,0,0,(),0.19407,-1.2192,-1.12443,0.974365
15,57,15,D0927,B,LTW_ENG_20050808.0002,26,0.06862,0.2708,0,0,0,0,0,(),0.331841,-0.754851,-1.03284,0.904661
16,57,16,D0927,B,LTW_ENG_20050808.0002,28,0.0711,0.27,0,0,6,2,0,(),1.35835,0.384287,0.231532,1.02702
18,57,18,D0927,B,LTW_ENG_20050808.0002,17,0.06965,0.3906,0.007282,0.05,2,3,0,(),0.605673,-1.206,-0.702752,1.00822
19,57,19,D0927,B,LTW_ENG_20050808.0002,11,0.02196,0.2,0,0,1,2,0,(),0.413373,-1.29771,-1.35073,0.981355
21,57,21,D0927,B,LTW_ENG_20050808.0002,21,0.0757,0.3214,0.006123,0.025,8,0,0,(),1.31782,-0.461596,0.1417,1.06831
22,57,22,D0927,B,LTW_ENG_20050808.0002,24,0.06873,0.2955,0.01221,0.05952,2,8,0,(),1.00662,0.0660178,-0.234977,0.985667
23,57,23,D0927,B,LTW_ENG_20050808.0002,30,0.08153,0.2685,0.00605,0.01923,6,6,0,(),2.27414,0.634647,1.33182,1.13907
24,57,24,D0927,B,LTW_ENG_20050808.0002,16,0.05165,0.3167,0.005115,0.03571,3,0,0,(),0.513297,-0.837737,-0.602177,0.983974
25,57,25,D0927,B,LTW_ENG_20050808.0002,35,0.1045,0.2794,0,0,5,9,0,(),1.32963,1.15442,1.56738,1.00764
26,57,26,D0927,B,LTW_ENG_20050808.0002,31,0.08188,0.2679,0.004854,0.01852,3,10,0,(),1.49604,0.384076,0.110174,0.996358
27,57,27,D0927,B,LTW_ENG_20050808.0002,9,0.03001,0.3056,0.002688,0.03125,2,0,0,(),1.14895,-1.17952,-0.981339,1.06466
28,57,28,D0927,B,LTW_ENG_20050808.0002,14,0.0527,0.3846,0.01799,0.1458,1,3,0,(),0.612615,-0.936386,-0.877347,1.00755
29,57,29,D0927,B,LTW_ENG_20050808.0002,25,0.08687,0.3636,0.01004,0.04762,7,3,0,(),2.07957,-0.154776,0.782491,1.11736
30,57,30,D0927,B,LTW_ENG_20050808.0002,22,0.06549,0.2857,0,0,4,8,0,(),0.264621,0.718011,-0.170341,0.924988
31,57,31,D0927,B,LTW_ENG_20050808.0002,22,0.07056,0.3095,0,0,6,2,0,(),1.37063,-0.705285,-0.699032,1.01604
32,57,32,D0927,B,LTW_ENG_20050808.0002,13,0.05621,0.4167,0.005,0.04545,4,0,0,(),0.779125,-1.1289,-1.11236,1.00203
33,57,33,D0927,B,LTW_ENG_20050808.0002,28,0.1179,0.3981,0.01859,0.06731,5,2,0,(),0.802615,-0.15929,-0.116613,0.96652
34,57,34,D0927,B,LTW_ENG_20050808.0002,27,0.07504,0.27,0.005115,0.02083,5,1,0,(),0.316166,0.0018714,-0.299302,0.908661
35,57,35,D0927,B,LTW_ENG_20050808.0002,13,0.04003,0.2692,0,0,4,0,0,(),0.380657,-0.991093,-0.950904,0.973209
36,57,36,D0927,B,LTW_ENG_20050808.0002,30,0.07238,0.2241,0.006311,0.01786,5,10,0,(),0.309543,0.995877,0.15523,0.896564
37,57,37,D0927,B,LTW_ENG_20050808.0002,19,0.06258,0.3194,0.01124,0.05882,2,5,0,(),0.482032,-0.47402,-0.60783,0.955582
38,57,38,D0927,B,LTW_ENG_20050808.0002,21,0.08494,0.369,0.005,0.025,5,6,0,(),1.39207,-0.296328,-0.193887,1.05217
39,57,39,D0927,B,LTW_ENG_20050808.0002,16,0.0447,0.2857,0.007615,0.05769,2,1,0,(),0.779752,-1.00292,-1.04829,0.983568
40,57,40,D0927,B,LTW_ENG_20050808.0002,25,0.06848,0.2826,0,0,3,11,0,(),1.46564,0.71668,0.556316,1.04983
41,57,41,D0927,B,LTW_ENG_20050808.0002,26,0.1034,0.3958,0.004927,0.02174,3,5,0,(),1.97314,-0.0180666,0.594719,1.08652
42,57,42,D0927,B,LTW_ENG_20050808.0002,9,0.04022,0.3889,0,0,3,0,0,(),0.132404,-1.38306,-1.40071,0.975463
43,57,43,D0927,B,LTW_ENG_20050808.0002,25,0.06283,0.25,0.002427,0.01136,3,3,0,(),0.288611,-0.0358865,-0.443315,0.907897
44,57,44,D0927,B,LTW_ENG_20050808.0002,20,0.03814,0.1842,0,0,7,0,0,(),0.898057,0.202386,-0.301912,0.982317
47,57,47,D0927,B,LTW_ENG_20050808.0002,23,0.05893,0.25,0.0103,0.04762,7,3,0,(),0.357928,0.00920081,0.094793,0.95815
48,57,48,D0927,B,LTW_ENG_20050808.0002,33,0.08797,0.25,0.00605,0.01613,5,12,0,(),0.7367,1.02997,0.622724,0.927127
49,57,49,D0927,B,LTW_ENG_20050808.0002,17,0.05042,0.2647,0,0,2,6,0,(),0.8684,-0.250967,-0.124216,1.00778
50,57,50,D0927,B,LTW_ENG_20050808.0002,27,0.03788,0.13,0,0,3,12,0,(),0.249207,1.17723,0.217111,0.90036
51,57,51,D0927,B,LTW_ENG_20050808.0002,20,0.06797,0.3472,0.00605,0.02941,7,3,0,(),1.62028,-0.351525,-0.261608,1.07137
52,57,52,D0927,B,LTW_ENG_20050808.0002,39,0.09113,0.2297,0.007427,0.02083,9,3,0,(),0.227877,0.988453,0.13136,0.8424
53,57,53,D0927,B,LTW_ENG_20050808.0002,26,0.08669,0.3333,0,0,5,4,0,(),1.1504,0.278061,0.256845,0.988231
54,57,54,D0927,B,LTW_ENG_20050808.0002,11,0.05049,0.4091,0,0,0,3,0,(),0.0855611,-1.19025,-1.2878,0.942535
55,57,55,D0927,B,LTW_ENG_20050808.0002,14,0.04061,0.2885,0,0,2,6,0,(),0.104768,-0.650972,-0.972005,0.948775
56,57,56,D0927,B,LTW_ENG_20050808.0002,22,0.06542,0.2875,0.008811,0.03947,4,7,0,(),0.624521,0.0754907,-0.284801,0.964048
0,79,57,D0927,B,NYT_ENG_20050808.0004,30,0.09154,0.3056,0.01819,0.06731,4,4,0,(),1.42108,0.567055,2.74775,1.18775
3,79,60,D0927,B,NYT_ENG_20050808.0004,35,0.1571,0.4531,0.04273,0.1371,11,1,0,(),1.65643,0.395626,0.370282,1.02516
5,79,62,D0927,B,NYT_ENG_20050808.0004,24,0.05587,0.2188,0,0,5,0,0,(),0.372815,-0.421951,-0.415613,0.957018
6,79,63,D0927,B,NYT_ENG_20050808.0004,47,0.1398,0.3095,0.01949,0.04878,8,8,0,(),1.57781,2.00324,1.44222,0.955878
7,79,64,D0927,B,NYT_ENG_20050808.0004,33,0.1262,0.3833,0.009674,0.02586,9,5,0,(),1.92564,0.503892,0.807925,1.06049
8,79,65,D0927,B,NYT_ENG_20050808.0004,37,0.159,0.4191,0.01493,0.03788,8,1,0,(),1.33826,0.165845,0.15082,0.981386
9,79,66,D0927,B,NYT_ENG_20050808.0004,35,0.064,0.1691,0.002427,0.007576,9,0,0,(),0.316221,0.933299,-0.0442704,0.878152
10,79,67,D0927,B,NYT_ENG_20050808.0004,46,0.1439,0.3462,0.01247,0.03289,8,4,0,(),1.81864,0.569844,0.417584,0.979169
11,79,68,D0927,B,NYT_ENG_20050808.0004,34,0.1044,0.3167,0.01617,0.05172,7,3,0,(),0.331694,0.253879,-0.31824,0.882968
12,79,69,D0927,B,NYT_ENG_20050808.0004,23,0.05759,0.25,0.0025,0.0125,7,1,0,(),1.38109,-0.364623,-0.227074,1.05179
13,79,70,D0927,B,NYT_ENG_20050808.0004,40,0.09547,0.2365,0.0025,0.006944,4,4,0,(),0.460381,1.15935,0.546341,0.882114
14,79,71,D0927,B,NYT_ENG_20050808.0004,52,0.1417,0.276,0.01617,0.03191,10,4,0,(),0.722685,1.34757,0.380734,0.837115
15,79,72,D0927,B,NYT_ENG_20050808.0004,31,0.08017,0.25,0,0,7,2,0,(),1.04996,0.381468,-0.0897112,0.973457
16,79,73,D0927,B,NYT_ENG_20050808.0004,33,0.03781,0.1048,0,0,7,1,0,(),0.285212,-0.215107,-0.606183,0.879412
17,79,74,D0927,B,NYT_ENG_20050808.0004,41,0.1094,0.25,0.004854,0.01282,16,0,0,(),1.0863,1.52804,1.44897,0.967328
18,79,75,D0927,B,NYT_ENG_20050808.0004,34,0.08655,0.25,0.002427,0.008333,8,4,0,(),1.30061,0.546917,0.506955,0.999793
19,79,76,D0927,B,NYT_ENG_20050808.0004,31,0.07992,0.2417,0.002427,0.008621,7,1,0,(),0.430879,0.399434,-0.136624,0.920602
20,79,77,D0927,B,NYT_ENG_20050808.0004,30,0.0872,0.2963,0.004854,0.01923,3,5,0,(),0.612348,0.435123,0.324751,0.941178
22,79,79,D0927,B,NYT_ENG_20050808.0004,41,0.1209,0.2895,0.002427,0.006757,8,2,0,(),1.1148,1.32244,1.34247,0.967368
23,79,80,D0927,B,NYT_ENG_20050808.0004,26,0.08746,0.3333,0,0,3,4,0,(),1.28188,-0.193723,-0.390537,0.996805
24,79,81,D0927,B,NYT_ENG_20050808.0004,51,0.1666,0.3315,0.01859,0.03889,9,5,0,(),1.82511,1.52633,1.45421,0.975767
25,79,82,D0927,B,NYT_ENG_20050808.0004,20,0.06666,0.3333,0.003623,0.01471,6,0,0,(),1.14019,-0.00109462,0.0607456,1.0507
26,79,83,D0927,B,NYT_ENG_20050808.0004,12,0.0408,0.375,0,0,0,5,0,(),1.97102,-1.05578,-0.669233,1.1395
